policyID,statecode,county,CreditLimit,tiv_2012,point_latitude,point_longitude,line,construction,point_granularity,Country
652298,FL,OKALOOSA COUNTY,2480805.9,2827835.91,30.451553,-86.651588,Commercial,Reinforced Masonry,1,
353715,FL,OKALOOSA COUNTY,517500,416964.24,30.451553,-86.651588,Residential,Masonry,1,
319395,FL,OKALOOSA COUNTY,11070000,7945623.56,30.447935,-86.638495,Commercial,Reinforced Concrete,1,
400381,FL,OKALOOSA COUNTY,11880,16235.16,30.467321,-86.614029,Residential,Wood,1,
298323,FL,OKALOOSA COUNTY,574992,497361.18,30.467321,-86.614029,Residential,Masonry,1,
845239,FL,OKALOOSA COUNTY,7857,9875.82,30.467321,-86.614029,Residential,Wood,1,
813847,FL,OKALOOSA COUNTY,9846,12814.65,30.467321,-86.614029,Residential,Wood,1,
964981,FL,OKALOOSA COUNTY,1308951,1507126.18,30.4474,-86.6227,Residential,Masonry,3,
885249,FL,OKALOOSA COUNTY,4365,5305.2,30.4474,-86.6227,Residential,Wood,3,
923289,FL,OKALOOSA COUNTY,594,599.82,30.4474,-86.6227,Residential,Wood,3,
126697,FL,OKALOOSA COUNTY,4104,4378.97,30.4474,-86.6227,Residential,Wood,3,
132123,FL,OKALOOSA COUNTY,164007,250443.61,30.4474,-86.6227,Residential,Wood,3,
840286,FL,OKALOOSA COUNTY,477,468.11,30.4474,-86.6227,Residential,Wood,3,
682904,FL,OKALOOSA COUNTY,43470,68373.96,30.4474,-86.6227,Residential,Wood,3,
257187,FL,OKALOOSA COUNTY,18612,26529.21,30.4474,-86.6227,Residential,Wood,3,
560496,FL,OKALOOSA COUNTY,246411,295725.73,30.4474,-86.6227,Residential,Wood,3,
746359,FL,OKALOOSA COUNTY,72837,94104.82,30.43734,-86.63239,Residential,Wood,1,
190282,FL,OKALOOSA COUNTY,72837,57812.77,30.43734,-86.63239,Residential,Wood,1,
104333,FL,OKALOOSA COUNTY,72837,59994.38,30.43734,-86.63239,Residential,Wood,1,
820974,FL,OKALOOSA COUNTY,1217151,1525175.4,30.43734,-86.63239,Residential,Masonry,1,
482419,FL,OKALOOSA COUNTY,501750,426326.94,30.43734,-86.63239,Residential,Masonry,1,
300169,FL,OKALOOSA COUNTY,334701,474585.6,30.43734,-86.63239,Residential,Wood,1,
653797,FL,OKALOOSA COUNTY,334701,279515.5,30.43734,-86.63239,Residential,Wood,1,
497445,FL,OKALOOSA COUNTY,14427,17124.99,30.43734,-86.63239,Residential,Wood,1,
504791,FL,OKALOOSA COUNTY,6885,7658.87,30.43734,-86.63239,Residential,Wood,1,
974677,FL,OKALOOSA COUNTY,3150,2863.63,30.43734,-86.63239,Residential,Wood,1,
765649,FL,OKALOOSA COUNTY,1122903,1417498.85,30.43734,-86.63239,Residential,Masonry,1,
494391,FL,OKALOOSA COUNTY,1143,1277.61,30.43734,-86.63239,Residential,Wood,1,
456862,FL,OKALOOSA COUNTY,119169,150002.79,30.43734,-86.63239,Residential,Wood,1,
242153,FL,OKALOOSA COUNTY,6291,6182.79,30.43734,-86.63239,Residential,Wood,1,
947099,FL,OKALOOSA COUNTY,46071,39642.81,30.43734,-86.63239,Residential,Wood,1,
297233,FL,OKALOOSA COUNTY,17280,22908.61,30.43734,-86.63239,Residential,Wood,1,
874742,FL,OKALOOSA COUNTY,15822,11697.74,30.43734,-86.63239,Residential,Wood,1,
360668,FL,OKALOOSA COUNTY,12960,15575.64,30.43734,-86.63239,Residential,Wood,1,
435391,FL,OKALOOSA COUNTY,3087,3721.07,30.43734,-86.63239,Residential,Wood,1,
171307,FL,OKALOOSA COUNTY,7118145,7698807.68,30.44556,-86.61023,Commercial,Reinforced Masonry,1,
239305,FL,OKALOOSA COUNTY,3103497,3485574.72,30.44556,-86.61023,Commercial,Reinforced Masonry,1,
930747,FL,OKALOOSA COUNTY,22302,19632.63,30.44556,-86.61023,Residential,Wood,1,
625422,FL,OKALOOSA COUNTY,22302,22516.01,30.44556,-86.61023,Residential,Wood,1,
130055,FL,OKALOOSA COUNTY,12393,15172.75,30.44556,-86.61023,Residential,Wood,1,
844995,FL,OKALOOSA COUNTY,2529,2220.73,30.44556,-86.61023,Residential,Wood,1,
459561,FL,OKALOOSA COUNTY,75600,62306.5,30.44556,-86.61023,Residential,Wood,1,
462242,FL,OKALOOSA COUNTY,14040,18458.16,30.4511,-86.61952,Residential,Wood,1,
146416,FL,OKALOOSA COUNTY,4761,3950.53,30.4511,-86.61952,Residential,Wood,1,
570060,FL,OKALOOSA COUNTY,7659,7222.96,30.4511,-86.61952,Residential,Wood,1,
536378,FL,OKALOOSA COUNTY,5256,7298.06,30.4511,-86.61952,Residential,Wood,1,
213647,FL,OKALOOSA COUNTY,4005,4605.3,30.4511,-86.61952,Residential,Wood,1,
920679,FL,OKALOOSA COUNTY,13284,16191.71,30.4511,-86.61952,Residential,Wood,1,
926661,FL,OKALOOSA COUNTY,13284,21060.13,30.4511,-86.61952,Residential,Wood,1,
558833,FL,OKALOOSA COUNTY,9657,13025.13,30.4511,-86.61952,Residential,Wood,1,
974897,FL,OKALOOSA COUNTY,4284,7505.34,30.4511,-86.61952,Residential,Wood,1,
207143,FL,OKALOOSA COUNTY,1333152,991205.18,30.4511,-86.61952,Residential,Masonry,1,
913546,FL,OKALOOSA COUNTY,727263,730646.23,30.4511,-86.61952,Residential,Masonry,1,
870447,FL,OKALOOSA COUNTY,7569,6710.72,30.4511,-86.61952,Residential,Wood,1,
552493,FL,OKALOOSA COUNTY,3366,3394.31,30.4511,-86.61952,Residential,Wood,1,
510748,FL,OKALOOSA COUNTY,6174,6959.18,30.4511,-86.61952,Residential,Wood,1,
938188,FL,OKALOOSA COUNTY,3600,4151.04,30.4511,-86.61952,Residential,Wood,1,
532913,FL,OKALOOSA COUNTY,190251,162100.7,30.4511,-86.61952,Residential,Wood,1,
167499,FL,OKALOOSA COUNTY,3384,3521.93,30.4511,-86.61952,Residential,Wood,1,
765386,FL,OKALOOSA COUNTY,12960,15826.64,30.4511,-86.61952,Residential,Wood,1,
210890,FL,OKALOOSA COUNTY,889911,891891.05,30.45893,-86.60766,Residential,Masonry,1,
262962,FL,OKALOOSA COUNTY,12402,13243.76,30.45893,-86.60766,Residential,Wood,1,
616053,FL,OKALOOSA COUNTY,14643,15881.65,30.45893,-86.60766,Residential,Wood,1,
784997,FL,OKALOOSA COUNTY,5040,6963.21,30.45893,-86.60766,Residential,Wood,1,
861634,FL,OKALOOSA COUNTY,2592,2602.65,30.45893,-86.60766,Residential,Wood,1,
109830,FL,OKALOOSA COUNTY,1296,1402.17,30.45893,-86.60766,Residential,Wood,1,
266063,FL,OKALOOSA COUNTY,21843,32938.55,30.45893,-86.60766,Residential,Wood,1,
457869,FL,OKALOOSA COUNTY,10737,12199.38,30.45893,-86.60766,Residential,Wood,1,
741249,FL,OKALOOSA COUNTY,1584,2031.99,30.45893,-86.60766,Residential,Wood,1,
763585,FL,OKALOOSA COUNTY,47223,86044.08,30.464787,-86.625328,Residential,Wood,1,
949907,FL,OKALOOSA COUNTY,47223,47496.66,30.464787,-86.625328,Residential,Wood,1,
191615,FL,OKALOOSA COUNTY,47223,54372.56,30.464787,-86.625328,Residential,Wood,1,
818768,FL,OKALOOSA COUNTY,47223,86928.1,30.464787,-86.625328,Residential,Wood,1,
194701,FL,OKALOOSA COUNTY,1421325,1478263.28,30.46921,-86.6147,Residential,Masonry,1,
910643,FL,OKALOOSA COUNTY,1978461,1618578.94,30.46921,-86.6147,Commercial,Reinforced Masonry,1,
637252,FL,OKALOOSA COUNTY,207693,216720.17,30.46921,-86.6147,Residential,Wood,1,
370830,FL,OKALOOSA COUNTY,55800,79542.96,30.46921,-86.6147,Residential,Wood,1,
677724,FL,OKALOOSA COUNTY,292824,264520.8,30.46921,-86.6147,Residential,Wood,1,
850978,FL,OKALOOSA COUNTY,246609,346140.39,30.46921,-86.6147,Residential,Wood,1,
375369,FL,OKALOOSA COUNTY,190404,142825.85,30.46921,-86.6147,Residential,Wood,1,
446144,FL,OKALOOSA COUNTY,4437,5272.78,30.46921,-86.6147,Residential,Wood,1,
487346,FL,OKALOOSA COUNTY,43326,44607.93,30.46921,-86.6147,Residential,Wood,1,
523299,FL,OKALOOSA COUNTY,22095,23561.2,30.46921,-86.6147,Residential,Wood,1,
339883,FL,OKALOOSA COUNTY,9405,16315.04,30.46921,-86.6147,Residential,Wood,1,
804691,FL,OKALOOSA COUNTY,3384,4597.64,30.46921,-86.6147,Residential,Wood,1,
579920,FL,OKALOOSA COUNTY,22977,31803.38,30.46921,-86.6147,Residential,Wood,1,
993078,FL,OKALOOSA COUNTY,328500,353441.03,30.440305,-86.63864,Residential,Wood,1,
109832,FL,OKALOOSA COUNTY,424314.9,504884.24,30.43924,-86.63741,Residential,Masonry,1,
905794,FL,OKALOOSA COUNTY,120060,147249.75,30.464621,-86.619629,Residential,Wood,1,
346428,FL,OKALOOSA COUNTY,4837500,5542672.05,30.454948,-86.636116,Commercial,Reinforced Masonry,3,
972835,FL,OKALOOSA COUNTY,1800,2061.28,30.454948,-86.636116,Residential,Wood,3,
442072,FL,OKALOOSA COUNTY,1148400,1852346.23,30.4482,-86.6294,Residential,Masonry,4,
974847,FL,OKALOOSA COUNTY,1461.41,1220.57,30.443363,-86.638733,Residential,Wood,1,
455276,FL,OKALOOSA COUNTY,1461.41,1224.78,30.443363,-86.638733,Residential,Wood,1,
838658,FL,OKALOOSA COUNTY,39044.43,43854.7,30.443363,-86.638733,Residential,Wood,1,
486358,FL,OKALOOSA COUNTY,1883734.35,1438937.58,30.439795,-86.638802,Commercial,Reinforced Masonry,1,
562913,FL,OKALOOSA COUNTY,201339.27,241607.12,30.4482,-86.6294,Residential,Wood,4,
541001,FL,OKALOOSA COUNTY,768447.77,917729.5,30.466412,-86.616234,Residential,Masonry,1,
465850,FL,OKALOOSA COUNTY,20633.94,29956.36,30.464558,-86.619774,Residential,Wood,1,
589494,FL,OKALOOSA COUNTY,41748.22,46044.94,30.464558,-86.619774,Residential,Wood,1,
907092,FL,OKALOOSA COUNTY,197518.45,186646.05,30.464937,-86.618874,Residential,Wood,3,
515739,FL,OKALOOSA COUNTY,18797.92,25580.21,30.464937,-86.618874,Residential,Wood,3,
809347,FL,OKALOOSA COUNTY,12842.07,12931.04,30.457035,-86.606522,Residential,Wood,1,
137666,FL,OKALOOSA COUNTY,25250.94,26458.34,30.457035,-86.606522,Residential,Wood,1,
874786,FL,OKALOOSA COUNTY,928.11,990.6,30.457035,-86.606522,Residential,Wood,1,
559221,FL,OKALOOSA COUNTY,79531.48,130387.08,30.465338,-86.618858,Residential,Wood,1,
247162,FL,OKALOOSA COUNTY,8661.63,6975.06,30.465338,-86.618858,Residential,Wood,1,
253810,FL,OKALOOSA COUNTY,41354.3,39529.09,30.465338,-86.618858,Residential,Wood,1,
192327,FL,OKALOOSA COUNTY,116517.93,101208.4,30.465338,-86.618858,Residential,Wood,1,
571274,FL,OKALOOSA COUNTY,8711.01,10565.13,30.465338,-86.618858,Residential,Wood,1,
724204,FL,OKALOOSA COUNTY,1487,2201.9,30.465338,-86.618858,Residential,Wood,1,
147039,FL,OKALOOSA COUNTY,12771.36,16017.74,30.42923,-86.60075,Residential,Wood,1,
193318,FL,OKALOOSA COUNTY,9060.04,6957.53,30.42923,-86.60075,Residential,Wood,1,
615282,FL,OKALOOSA COUNTY,2020.08,1665.45,30.464069,-86.612869,Residential,Wood,1,
680026,FL,OKALOOSA COUNTY,284166.2,496267.85,30.4594,-86.6425,Residential,Wood,1,
594538,FL,OKALOOSA COUNTY,38437.54,28505.28,30.463772,-86.612823,Residential,Wood,1,
781700,FL,OKALOOSA COUNTY,3927.92,3634.82,30.464813,-86.619171,Residential,Wood,1,
984848,FL,OKALOOSA COUNTY,120396.47,133091.08,30.4594,-86.6425,Residential,Wood,1,
610699,FL,OKALOOSA COUNTY,956303.52,926681.07,30.4594,-86.6425,Residential,Masonry,1,
158137,FL,OKALOOSA COUNTY,608042.59,1056826.66,30.4594,-86.6425,Residential,Masonry,1,
493201,FL,OKALOOSA COUNTY,132213.91,122817.2,30.4594,-86.6425,Residential,Wood,1,
482257,FL,OKALOOSA COUNTY,740054.49,1262216.22,30.4594,-86.6425,Residential,Masonry,1,
486523,FL,OKALOOSA COUNTY,739751.48,667063.5,30.4594,-86.6425,Residential,Masonry,1,
288843,FL,OKALOOSA COUNTY,1849.32,1421.28,30.40567,-86.61166,Residential,Wood,1,
376340,FL,OKALOOSA COUNTY,4167442.62,5777075.66,30.4131,-86.6194,Commercial,Reinforced Masonry,4,
591874,FL,OKALOOSA COUNTY,470651.94,433795.19,30.4131,-86.6194,Residential,Masonry,4,
635533,FL,OKALOOSA COUNTY,98938.62,92407.09,30.4131,-86.6194,Residential,Wood,4,
459510,FL,OKALOOSA COUNTY,748974.6,1154936.81,30.40559,-86.61439,Residential,Masonry,1,
967051,FL,OKALOOSA COUNTY,219144.42,231295.98,30.40559,-86.61439,Residential,Wood,1,
413727,FL,OKALOOSA COUNTY,8321.94,7877.22,30.40559,-86.61439,Residential,Wood,1,
568714,FL,OKALOOSA COUNTY,382809.24,345052,30.41711,-86.61955,Residential,Masonry,1,
873338,FL,OKALOOSA COUNTY,2486529,2073645.83,30.40603,-86.60729,Commercial,Reinforced Masonry,1,
784142,FL,OKALOOSA COUNTY,203490,306651.29,30.40603,-86.60729,Residential,Wood,1,
663960,FL,OKALOOSA COUNTY,800208,761573.96,30.40603,-86.60729,Residential,Masonry,1,
537983,FL,OKALOOSA COUNTY,40698,50645.45,30.40603,-86.60729,Residential,Wood,1,
228015,FL,OKALOOSA COUNTY,34938,48600.16,30.40603,-86.60729,Residential,Wood,1,
122852,FL,OKALOOSA COUNTY,13536,13069.93,30.40603,-86.60729,Residential,Wood,1,
469724,FL,OKALOOSA COUNTY,39042,37006.19,30.40603,-86.60729,Residential,Wood,1,
324199,FL,OKALOOSA COUNTY,1728,1727.31,30.40603,-86.60729,Residential,Wood,1,
199791,FL,OKALOOSA COUNTY,426600,350595.66,30.41117,-86.63776,Residential,Masonry,1,
773124,FL,OKALOOSA COUNTY,449046,615267.56,30.41117,-86.63776,Residential,Masonry,1,
182215,FL,OKALOOSA COUNTY,86553,90932.58,30.41117,-86.63776,Residential,Wood,1,
377464,FL,OKALOOSA COUNTY,126648,196988.3,30.41117,-86.63776,Residential,Wood,1,
647274,FL,OKALOOSA COUNTY,23697,37245.81,30.41117,-86.63776,Residential,Wood,1,
637261,FL,OKALOOSA COUNTY,6714,6281.28,30.41117,-86.63776,Residential,Wood,1,
396524,FL,OKALOOSA COUNTY,765,884.85,30.41117,-86.63776,Residential,Wood,1,
161803,FL,OKALOOSA COUNTY,228393,295449.18,30.42454,-86.667305,Residential,Wood,1,
498048,FL,OKALOOSA COUNTY,13473,13968.81,30.42454,-86.667305,Residential,Wood,1,
137093,FL,OKALOOSA COUNTY,396279,346022.9,30.42454,-86.667305,Residential,Masonry,1,
409641,FL,OKALOOSA COUNTY,129789,187690.47,30.42454,-86.667305,Residential,Wood,1,
381346,FL,OKALOOSA COUNTY,3483,4029.43,30.42454,-86.667305,Residential,Wood,1,
746036,FL,OKALOOSA COUNTY,48897,49471.64,30.42454,-86.667305,Residential,Wood,1,
625114,FL,OKALOOSA COUNTY,2736,2189.94,30.42454,-86.667305,Residential,Wood,1,
417996,FL,OKALOOSA COUNTY,5155704,8166635.14,30.42118,-86.63833,Commercial,Reinforced Masonry,1,
435656,FL,OKALOOSA COUNTY,19224,27844.04,30.42118,-86.63833,Residential,Wood,1,
139250,FL,OKALOOSA COUNTY,66780,72250.62,30.42118,-86.63833,Residential,Wood,1,
743287,FL,OKALOOSA COUNTY,1143,1594.44,30.42118,-86.63833,Residential,Wood,1,
597971,FL,OKALOOSA COUNTY,333,376.26,30.42118,-86.63833,Residential,Wood,1,
335302,FL,OKALOOSA COUNTY,1728,2055.67,30.42118,-86.63833,Residential,Wood,1,
236690,FL,OKALOOSA COUNTY,4068,7188.84,30.42069,-86.59778,Residential,Wood,1,
614044,FL,OKALOOSA COUNTY,8838,7990.74,30.42069,-86.59778,Residential,Wood,1,
613017,FL,OKALOOSA COUNTY,794421,867348.85,30.42069,-86.59778,Residential,Masonry,1,
768688,FL,OKALOOSA COUNTY,29250,32558.79,30.42069,-86.59778,Residential,Wood,1,
774160,FL,OKALOOSA COUNTY,62991,56209.07,30.42069,-86.59778,Residential,Wood,1,
670560,FL,OKALOOSA COUNTY,64746,59296.98,30.42069,-86.59778,Residential,Wood,1,
657807,FL,OKALOOSA COUNTY,15786,21523.26,30.42069,-86.59778,Residential,Wood,1,
783382,FL,OKALOOSA COUNTY,5040,8646.14,30.42069,-86.59778,Residential,Wood,1,
187163,FL,OKALOOSA COUNTY,8406,9834.04,30.42069,-86.59778,Residential,Wood,1,
557026,FL,OKALOOSA COUNTY,79281,88157.94,30.42069,-86.59778,Residential,Wood,1,
479705,FL,OKALOOSA COUNTY,1143,1948.22,30.42069,-86.59778,Residential,Wood,1,
194308,FL,OKALOOSA COUNTY,23670,32045.2,30.41309,-86.64007,Residential,Wood,1,
368553,FL,OKALOOSA COUNTY,10170,14103.67,30.41309,-86.64007,Residential,Wood,1,
496190,FL,OKALOOSA COUNTY,7236,11168.77,30.41309,-86.64007,Residential,Wood,1,
547412,FL,OKALOOSA COUNTY,47106,36403.52,30.41309,-86.64007,Residential,Wood,1,
173565,FL,OKALOOSA COUNTY,59175,98608.75,30.41309,-86.64007,Residential,Wood,1,
471644,FL,OKALOOSA COUNTY,24624,35544.84,30.41309,-86.64007,Residential,Wood,1,
383282,FL,OKALOOSA COUNTY,6714,8524.97,30.41309,-86.64007,Residential,Wood,1,
693042,FL,OKALOOSA COUNTY,1728,2426.46,30.41309,-86.64007,Residential,Wood,1,
105317,FL,OKALOOSA COUNTY,5859,9989.36,30.41309,-86.64007,Residential,Wood,1,
816245,FL,OKALOOSA COUNTY,46683,38233.38,30.41309,-86.64007,Residential,Wood,1,
803073,FL,OKALOOSA COUNTY,125838,141472.11,30.41309,-86.64007,Residential,Wood,1,
988321,FL,OKALOOSA COUNTY,54513,61575.05,30.41309,-86.64007,Residential,Wood,1,
925937,FL,OKALOOSA COUNTY,81171,125395.56,30.41309,-86.64007,Residential,Wood,1,
730644,FL,OKALOOSA COUNTY,62073,102892.2,30.41309,-86.64007,Residential,Wood,1,
482134,FL,OKALOOSA COUNTY,23580000,16110000,30.41834,-86.63424,Commercial,Reinforced Concrete,1,
125516,FL,OKALOOSA COUNTY,22482,35775.52,30.41834,-86.63424,Residential,Wood,1,
182810,FL,OKALOOSA COUNTY,5058,7526.98,30.41834,-86.63424,Residential,Wood,1,
689686,FL,OKALOOSA COUNTY,5769,8897.18,30.41834,-86.63424,Residential,Wood,1,
745335,FL,OKALOOSA COUNTY,99477,158853.83,30.41834,-86.63424,Residential,Wood,1,
357563,FL,OKALOOSA COUNTY,3258,3269.83,30.41834,-86.63424,Residential,Wood,1,
797318,FL,OKALOOSA COUNTY,2493,2415.72,30.41834,-86.63424,Residential,Wood,1,
123000,FL,OKALOOSA COUNTY,29835,26248.83,30.41834,-86.63424,Residential,Wood,1,
792398,FL,OKALOOSA COUNTY,123192,206100.71,30.41834,-86.63424,Residential,Wood,1,
320607,FL,OKALOOSA COUNTY,949315.64,1268902.76,30.41857,-86.60695,Residential,Masonry,1,
641460,FL,OKALOOSA COUNTY,5413720.59,6897155.82,30.397467,-86.615283,Commercial,Reinforced Masonry,1,
182745,FL,OKALOOSA COUNTY,36720000,78840000,30.41521,-86.66923,Commercial,Steel Frame,3,
420504,FL,OKALOOSA COUNTY,17910000,27450000,30.426376,-86.641182,Commercial,Reinforced Concrete,1,
653409,FL,OKALOOSA COUNTY,2125397.87,3340538.84,30.421215,-86.613663,Commercial,Reinforced Masonry,3,
355976,FL,OKALOOSA COUNTY,2055143.45,2080462.81,30.41857,-86.60695,Commercial,Reinforced Masonry,1,
884082,FL,OKALOOSA COUNTY,258554.7,257619.77,30.410538,-86.618034,Residential,Wood,1,
102209,FL,OKALOOSA COUNTY,408469.5,419583.14,30.410543,-86.616066,Residential,Masonry,1,
215487,FL,OKALOOSA COUNTY,287869.5,245506.62,30.410471,-86.616554,Residential,Wood,1,
471737,FL,OKALOOSA COUNTY,258554.7,213714.85,30.410475,-86.61676,Residential,Wood,1,
927260,FL,OKALOOSA COUNTY,409754.7,717868.11,30.410486,-86.617371,Residential,Masonry,1,
702589,FL,OKALOOSA COUNTY,179485.2,286866.17,30.410559,-86.618118,Residential,Wood,1,
402398,FL,OKALOOSA COUNTY,98869.5,129031.82,30.410519,-86.618752,Residential,Wood,1,
875957,FL,OKALOOSA COUNTY,272700,197198.91,30.41054,-86.61586,Residential,Wood,1,
893906,FL,OKALOOSA COUNTY,98869.5,91500.76,30.409327,-86.618324,Residential,Wood,1,
598292,FL,OKALOOSA COUNTY,56442.6,54101.25,30.4091,-86.60964,Residential,Wood,1,
355578,FL,OKALOOSA COUNTY,78685.2,127147.41,30.414015,-86.607544,Residential,Wood,1,
156004,FL,OKALOOSA COUNTY,78685.2,125416.34,30.41151,-86.60815,Residential,Wood,1,
250802,FL,OKALOOSA COUNTY,78685.2,97585.39,30.411283,-86.608582,Residential,Wood,1,
738022,FL,OKALOOSA COUNTY,78685.2,96169.05,30.411034,-86.608627,Residential,Wood,1,
861105,FL,OKALOOSA COUNTY,56442.6,69819.78,30.40959,-86.60835,Residential,Wood,1,
960463,FL,OKALOOSA COUNTY,56442.6,76040.37,30.40986,-86.60909,Residential,Wood,1,
538138,FL,OKALOOSA COUNTY,56442.6,78229.44,30.4097,-86.6096,Residential,Wood,1,
942785,FL,OKALOOSA COUNTY,52585.2,69706.52,30.411213,-86.608574,Residential,Wood,1,
224136,FL,OKALOOSA COUNTY,637596,777816.11,30.429365,-86.63916,Residential,Masonry,1,
393896,FL,OKALOOSA COUNTY,549926.1,873509.22,30.41106,-86.60236,Residential,Masonry,1,
946965,FL,OKALOOSA COUNTY,982280.7,755675.42,30.41277,-86.62463,Residential,Masonry,1,
931106,FL,OKALOOSA COUNTY,53339.48,45608.78,30.42414,-86.608575,Residential,Wood,3,
449878,FL,OKALOOSA COUNTY,81109.98,114872.02,30.4264,-86.63538,Residential,Wood,1,
378063,FL,OKALOOSA COUNTY,860287.5,842145.76,30.41728,-86.60753,Residential,Masonry,1,
210664,FL,OKALOOSA COUNTY,288000,257167.87,30.41728,-86.608116,Residential,Wood,1,
911234,FL,OKALOOSA COUNTY,2779036.2,3620306.04,30.40943,-86.60386,Commercial,Reinforced Masonry,3,
213856,FL,OKALOOSA COUNTY,767952,1161456.75,30.40943,-86.60386,Residential,Masonry,3,
203214,FL,OKALOOSA COUNTY,2420185.5,3051176.26,30.416174,-86.607285,Commercial,Reinforced Masonry,1,
588568,FL,OKALOOSA COUNTY,567000,437225.04,30.4131,-86.6194,Residential,Masonry,4,
554477,FL,OKALOOSA COUNTY,611051.7,666928.71,30.419949,-86.670311,Residential,Masonry,1,
321025,FL,OKALOOSA COUNTY,1340170.53,2224629.47,30.403856,-86.608734,Residential,Masonry,3,
951282,FL,OKALOOSA COUNTY,1535331.1,1748527.17,30.403856,-86.608734,Residential,Masonry,3,
562737,FL,OKALOOSA COUNTY,1082984.67,1705336.98,30.414309,-86.61161,Residential,Masonry,1,
938615,FL,OKALOOSA COUNTY,120340.36,134267.35,30.41809,-86.59593,Residential,Wood,1,
194628,FL,OKALOOSA COUNTY,12048.63,11738.33,30.464516,-86.612961,Residential,Wood,3,
874342,FL,OKALOOSA COUNTY,1928.05,1725.92,30.464516,-86.612961,Residential,Wood,3,
734544,FL,OKALOOSA COUNTY,6727.97,9833.18,30.464516,-86.612961,Residential,Wood,3,
963243,FL,OKALOOSA COUNTY,5602.34,6893.84,30.4236,-86.630545,Residential,Wood,3,
403614,FL,OKALOOSA COUNTY,7369.91,10328.38,30.4236,-86.630545,Residential,Wood,3,
108042,FL,OKALOOSA COUNTY,10661.51,9255.08,30.4236,-86.630545,Residential,Wood,3,
409595,FL,OKALOOSA COUNTY,1571.17,1151.15,30.4236,-86.630545,Residential,Wood,3,
165986,FL,OKALOOSA COUNTY,8656.02,10965.79,30.420067,-86.628174,Residential,Wood,1,
336849,FL,OKALOOSA COUNTY,5201.69,5260.78,30.420067,-86.628174,Residential,Wood,1,
245687,FL,OKALOOSA COUNTY,4040.15,6179.61,30.415056,-86.632172,Residential,Wood,1,
547858,FL,OKALOOSA COUNTY,53307.54,82800.25,30.409468,-86.630898,Residential,Wood,1,
906916,FL,OKALOOSA COUNTY,8991.58,11003.8,30.409468,-86.630898,Residential,Wood,1,
668006,FL,OKALOOSA COUNTY,8910.78,14466.41,30.409468,-86.630898,Residential,Wood,1,
518416,FL,OKALOOSA COUNTY,12174.32,18407.57,30.409468,-86.630898,Residential,Wood,1,
643623,FL,OKALOOSA COUNTY,2020.08,2121.47,30.409468,-86.630898,Residential,Wood,1,
926693,FL,OKALOOSA COUNTY,19639.62,19641.78,30.409573,-86.630898,Residential,Wood,1,
395381,FL,OKALOOSA COUNTY,3927.92,4892.23,30.413008,-86.615547,Residential,Wood,1,
953823,FL,OKALOOSA COUNTY,2055.99,1546.1,30.413008,-86.615547,Residential,Wood,1,
174451,FL,OKALOOSA COUNTY,72823.71,70207.88,30.413008,-86.615547,Residential,Wood,1,
498894,FL,OKALOOSA COUNTY,4769.62,5059.61,30.413008,-86.615547,Residential,Wood,1,
751188,FL,OKALOOSA COUNTY,30301.13,28223.13,30.4131,-86.6194,Residential,Wood,4,
572494,FL,OKALOOSA COUNTY,1643117.81,2175693.37,30.411139,-86.607666,Residential,Masonry,1,
706173,FL,OKALOOSA COUNTY,16395.15,24938.73,30.411139,-86.607666,Residential,Wood,1,
720644,FL,OKALOOSA COUNTY,2031.3,1977.35,30.411137,-86.614143,Residential,Wood,1,
